,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
132,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah baru 2 Lantai di Pangarang Bandung ,"Lengkong, Bandung",4,4,2,LT : 187 m²,LB : 185 m²
133,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah minimalis siap huni di Kopo safira Bandung ,"Kopo Permai, Bandung",2,1,1,LT : 84 m²,LB : 47 m²
134,Rp 675 Juta,Cicilan: 2 Jutaan per bulan,"Dp 10jt Allin Angsuran 2,8jtan Rumah Gress Cakep Bandung Katapang Dekat Kopo 14rg90","Taman Kopo Indah, Bandung",3,2,0,LT : 67 m²,LB : 50 m²
135,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah baru di pusat kota Bandung di Pangarang ,"Cicendo, Bandung",4,4,1,LT : 187 m²,LB : 185 m²
136,"Rp 2,8 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Murah Siap Huni di Bukit Ligar Bandung Jawa Barat,"Cibeunying, Bandung",4,3,0,LT : 209 m²,LB : 458 m²
137,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Jual Rumah Semi Furnished Awani Residence Padalarang Bandung,"Padalarang, Bandung",2,2,1,LT : 102 m²,LB : 80 m²
138,Rp 534 Juta,Cicilan: 2 Jutaan per bulan,"Modal 5jt Angsuran 2,2jtan Rumah Gress Eye Catching Bandung Soreang Dkt Lingkar Luar 27rg90","Batununggal, Bandung",3,2,0,LT : 60 m²,LB : 50 m²
139,"Rp 1,36 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Murah Di Komplek Kawaluayaan Dekat Dengan Pusat Kota Dan Fasilitas Umum ,"Soekarno Hatta, Bandung",2,1,1,LT : 101 m²,LB : 130 m²
140,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,"Rumah di Buah Batu Bandung, lokasi dekat ke Griya, harga nego","Buah Batu, Bandung",5,3,0,LT : 200 m²,LB : 168 m²
141,"Rp 1,99 Miliar",Cicilan: 8 Jutaan per bulan,Rumah murah dekat trans studio mall sangat cocok untuk usaha,"Gatot Subroto, Bandung",3,3,1,LT : 230 m²,LB : 320 m²
142,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Rumah siap huni di Buahbatu Regency Bandung ,"Buah Batu, Bandung",3,2,1,LT : 105 m²,LB : 85 m²
143,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah minimalis di cipedes di jual cepat,"Cipedes, Bandung",3,2,1,LT : 98 m²,LB : 140 m²
144,Rp 22 Miliar,Cicilan: 88 Jutaan per bulan,"Dijual Rumah 2 Lantai Baru Furnished Sertifikat Hak Milik di Tubagus Ismail, Bandung","Dago, Bandung",4,4,10,LT : 1000 m²,LB : 517 m²
145,"Rp 7,5 Miliar",Cicilan: 30 Jutaan per bulan,Dijual Rumah Bagus di Cigadung 3 Lantai semi furnished ,"Cigadung, Bandung",4,4,0,LT : 457 m²,LB : 700 m²
146,"Rp 2,79 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah Bagus Siap Huni  Furnished Bagus di KOTA BARU PARAHYANGAN, Kota Baru Parahyangan","Kota Baru Parahyangan, Bandung",3,2,1,LT : 126 m²,LB : 145 m²
147,Rp 375 Juta,Cicilan: 1 Jutaan per bulan,"Dp 5jt Allin Angsuran 1,5jtan Rumah Baru Minimalis Di Bandung Soreang Dekat Hermina 24rg90","Bandung Selatan, Bandung",2,1,0,LT : 60 m²,LB : 30 m²
148,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Modern Minimalis Lokasi di Cherry Field ,"Bojongsoang, Bandung",2,1,0,LT : 148 m²,LB : 100 m²
149,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,Jual Rumah Mainroad Padalarang Dekat Pintu Tol Cocok Untuk Usaha,"Padalarang, Bandung",3,3,1,LT : 122 m²,LB : 150 m²
150,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,Jual Keren Rumah Cantik Ciampel Indah Cimareme Padalarang SHM,"Padalarang, Bandung",4,3,2,LT : 153 m²,LB : 140 m²
151,Rp 534 Juta,Cicilan: 2 Jutaan per bulan,"Rumah Gress Cantik Cicilan 2,2jtan Dp Allin 5jt Di Soreang Bandung Dekat Hermina 26rg90","Soreang, Bandung",3,2,0,LT : 60 m²,LB : 50 m²
152,"Rp 2,3 Miliar",Cicilan: 9 Jutaan per bulan,Rumah 2 Lantai Di Jalan Rengas Dengklok Selatan Antapani,"Antapani, Bandung",3,2,1,LT : 168 m²,LB : 120 m²
153,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Rumah 2 Lantai Butuh Renovasi Di Gang Luna,"Andir, Bandung",4,1,0,LT : 62 m²,LB : 100 m²
154,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,"Rumah Baru Minimalis Angsuran 2,5jtan Dp Allin 10jt Di Bandung Pasirimpun Dkt Sukamiskin 3rg90","Arcamanik, Bandung",3,2,0,LT : 60 m²,LB : 41 m²
155,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Murah Rumah Kost Kostan Aktif Pusat Kota Bandung Dekat Dengan Gedung Sate,"Pasteur, Bandung",18,8,1,LT : 257 m²,LB : 384 m²
156,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Mega Asri Pasteur Kota Bandung Dibawah Njop ,"Pasteur, Bandung",4,3,1,LT : 510 m²,LB : 200 m²
157,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,"Cicilan 3,3jtan Modal 10jt Rumah Baru Minimalis Bandung Katapang Dekat Borma 11rg90","Bojongloa, Bandung",3,2,0,LT : 72 m²,LB : 60 m²
158,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah baru pusat kota Bandung Pangarang ,"Sumurbandung, Bandung",4,4,1,LT : 187 m²,LB : 185 m²
159,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,"Dijual Rumah 2 Lantai, Komplek Srimahi Baru Sayap BKR Kembar Buah Batu, Kota Bandung","BKR, Bandung",7,5,1,LT : 204 m²,LB : 350 m²
160,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Lux Terawat Lokasi Strategis Di Kota Bandung ,"Astanaanyar, Bandung",4,3,1,LT : 127 m²,LB : 300 m²
161,"Rp 1,87 Miliar",Cicilan: 7 Jutaan per bulan,Dijual cepat rumah hrga di bawah NJOP di Kopo elok Bandung,"Kopo, Bandung",4,3,1,LT : 235 m²,LB : 180 m²
162,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Murah Di Regol Kota Bandung ,"Regol, Bandung",7,4,1,LT : 129 m²,LB : 200 m²
163,Rp 450 Juta,Cicilan: 1 Jutaan per bulan,Jual Rumah Minimalis Bumi Pakusarakan 2 Bandung,"Ngamprah, Bandung",3,2,0,LT : 60 m²,LB : 120 m²
164,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah kost co2k untuk usaha di Kopo Sukamenak Bandung ,"Kopo, Bandung",6,5,1,LT : 154 m²,LB : 240 m²
165,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah mewah sangat terawat di batu indah Batununggal Bandung ,"Regol, Bandung",4,4,2,LT : 170 m²,LB : 300 m²
166,"Rp 1,99 Miliar",Cicilan: 8 Jutaan per bulan,Rumah murah di sayap Gatsu cocok untuk usaha ,"Batununggal, Bandung",3,3,2,LT : 230 m²,LB : 320 m²
167,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Rumah mewah di Kopo Bandung 2 Lantai SHM,"Kopo, Bandung",3,3,1,LT : 103 m²,LB : 143 m²
168,Rp 450 Juta,Cicilan: 1 Jutaan per bulan,Rumah sayap TKI 3 di bumi asri ,"Taman Kopo Indah, Bandung",2,1,1,LT : 61 m²,LB : 61 m²
169,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah 2 Lantai siap huni di Kiara sari Bandung ,"Kiaracondong, Bandung",3,3,1,LT : 135 m²,LB : 140 m²
170,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Dijual cepat rumah mewah terawat di Batununggal Bandung ,"Batununggal, Bandung",3,3,2,LT : 170 m²,LB : 300 m²
171,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Kost Nyaman Strategis di Belakang BTC Bandung,"Cicendo, Bandung",33,33,0,LT : 149 m²,LB : 447 m²
172,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah lingkungan elit di Kopo Safira Bandung ,"Kopo, Bandung",2,1,1,LT : 85 m²,LB : 47 m²
173,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Dijual cepat rumah di pusat kota Bandung pangarang,"Lengkong, Bandung",4,4,1,LT : 187 m²,LB : 185 m²
174,"Rp 4,75 Miliar",Cicilan: 19 Jutaan per bulan,Rumah baru di Setiabudi Regency Bandung ,"Bandung Kota, Bandung",5,5,2,LT : 339 m²,LB : 330 m²
175,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Rumah paling murah di cluster Batununggal Bandung ,"Batununggal, Bandung",2,1,1,LT : 84 m²,LB : 50 m²
176,Rp 8 Miliar,Cicilan: 32 Jutaan per bulan,Dijual Cepat Rumah Keren View Bukit kota Bandung di Dago Resort,"Dago Pakar, Bandung",4,3,2,LT : 444 m²,LB : 350 m²
177,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah mewah terawat di batu indah Batununggal Bandung ,"Lengkong, Bandung",5,5,2,LT : 170 m²,LB : 300 m²
178,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Dijual cepat rumah terawat di batu indah Batununggal ,"Lengkong, Bandung",4,4,2,LT : 170 m²,LB : 300 m²
179,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,"Dijual Harga BU, Rumah Minimalis 2 lantai di Komplek Taman Mutiara Cimahi Kota","Cimahi, Bandung",5,3,1,LT : 182 m²,LB : 165 m²
180,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,Rumah siap huni furnished di Batununggal Bandung ,"Batununggal, Bandung",4,3,1,LT : 140 m²,LB : 300 m²
181,Rp 210 Juta,Cicilan: 840 Ribuan per bulan,Rumah siap huni  dekat stt telkom dan tol buahbatu,"Kiaracondong, Bandung",2,1,1,LT : 45 m²,LB : 72 m²
182,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,Rumah Minimalis Bagus di Taman Cibaduyut Indah Bandung,"Cibaduyut, Bandung",3,2,0,LT : 80 m²,LB : 100 m²
183,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru di Kopo Safira Bandung ,"Kopo, Bandung",2,1,1,LT : 142 m²,LB : 70 m²
184,"Rp 1,08 Miliar",Cicilan: 4 Jutaan per bulan,Turun Harga Rumah Bagus Taman Cibaduyut Indah Bandung,"Cibaduyut, Bandung",3,2,0,LT : 90 m²,LB : 140 m²
185,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah siap huni di Kopo Safira Bandung SHM,"Kopo, Bandung",2,1,1,LT : 84 m²,LB : 47 m²
186,"Rp 2,6 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah mewah harga murah di parahyangan permai, gegerkalong - bandung","Geger Kalong, Bandung",4,4,2,LT : 250 m²,LB : 180 m²
187,"Rp 1,87 Miliar",Cicilan: 7 Jutaan per bulan,Dijual cepat rumah terawat hrga di bawah NJOP di Kopo elok Bandung ,"Kopo, Bandung",4,3,1,LT : 235 m²,LB : 200 m²
188,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Kopo Elok hrga di bawah NJOP, NJOP 2milyar pebih","Kopo, Bandung",4,3,1,LT : 235 m²,LB : 180 m²
189,"Rp 7,8 Miliar",Cicilan: 31 Jutaan per bulan,Rumah Mewah Luxury Pusat Kota Di Lengkong Bandung,"Lengkong, Bandung",4,4,1,LT : 311 m²,LB : 465 m²
190,"Rp 7,8 Miliar",Cicilan: 31 Jutaan per bulan,Rumah Mewah Luxury Pusat Kota Di Lengkong Bandung,"Lengkong, Bandung",4,4,1,LT : 311 m²,LB : 465 m²
191,"Rp 2,6 Miliar",Cicilan: 10 Jutaan per bulan,Rumah 2 Lantai Di Antapani Bandung Timur Kota Bandung,"Antapani, Bandung",5,3,1,LT : 140 m²,LB : 280 m²
192,"Rp 5,2 Miliar",Cicilan: 20 Jutaan per bulan,"Rumah Kos Aktif 16 Kamar Di Jl. Cisitu, Bandung","Dago, Bandung",16,16,0,LT : 253 m²,LB : 526 m²
193,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,"Dijual Rumah Bagus, rapi dan terawat 2 Lantai, Setra Duta Bandung.","Setra Duta, Bandung",5,4,3,LT : 163 m²,LB : 210 m²
194,"Rp 2,8 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Cantik Minimalis Modern Di Batununggal,"Batununggal, Bandung",3,1,0,LT : 162 m²,LB : 120 m²
195,Rp 726 Juta,Cicilan: 2 Jutaan per bulan,"Cicilan 2,9jtan Modal 5jt Rumah Gress Di Ciwastra Bandung Dekat Gate Tol 1rg90","Rancasari, Bandung",3,2,0,LT : 60 m²,LB : 50 m²
196,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah di Taman Kopo indah 2 SHM Bagus,"Taman Kopo Indah, Bandung",3,1,1,LT : 156 m²,LB : 136 m²
197,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,RUMAH MURAH SIAP HUNI DI BUAHBATU BANDUNG,"Buah Batu, Bandung",4,4,1,LT : 213 m²,LB : 288 m²
198,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,Rumah 1 Lantai Cocok Usaha di Kopo Elok Bandung,"Kopo, Bandung",6,5,4,LT : 460 m²,LB : 230 m²
199,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Hitung Tanah Di Jalan Taman Kopo Indah 1 Shm Bagus,"Taman Kopo Indah, Bandung",2,2,3,LT : 303 m²,LB : 150 m²
200,Rp 995 Juta,Cicilan: 3 Jutaan per bulan,Jual MURAH rumah minimalis di Taman kopo indah 3 blok E SHM Sudah Renovasi,"Taman Kopo Indah, Bandung",2,1,1,LT : 84 m²,LB : 45 m²
201,Rp 42 Miliar,Cicilan: 168 Jutaan per bulan,Rumah Super Luxury Dan Mewah Strategis di Cipaganti Bandung,"Cipaganti, Bandung",4,3,12,LT : 861 m²,LB : 800 m²
202,"Rp 1,27 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Minimalis Nyaman di Greenville Taman Kopo Indah 1,"Taman Kopo Indah, Bandung",2,2,1,LT : 74 m²,LB : 74 m²
203,Rp 5 Miliar,Cicilan: 20 Jutaan per bulan,Rumah Keren Minimalis 2 Lantai di Taman Kopo Indah 3,"Taman Kopo Indah, Bandung",8,5,2,LT : 306 m²,LB : 440 m²
204,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,Dijual rumah siap huni bagus di mekar wangi Bandung ,"Mekar Wangi, Bandung",3,3,1,LT : 120 m²,LB : 100 m²
205,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Dijual rumah 1 lantai di Taman Holis Indah 2 siap huni kodya Bandung,"Holis Cigondewah, Bandung",2,2,1,LT : 105 m²,LB : 82 m²
206,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah Di Permata Kopo,"Taman Kopo Indah, Bandung",6,4,0,LT : 123 m²,LB : 240 m²
207,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,"Rumah 2 Lantai Di Graha Bukit Raya Jl. Hj. Gofur Tani Mulya, Kbb Dekat Cimahi","Cimahi, Bandung",2,2,1,LT : 60 m²,LB : 120 m²
208,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,"Angsuran 4,1jtan Dp 20jt Allin Rumah Gress Fasad Eropa Di Padalarang Bandung Dkt Rs Cahya 28rg91","Kota Baru Parahyangan, Bandung",3,2,0,LT : 68 m²,LB : 60 m²
209,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,"Dijual Rumah 2.5 Lantai, Kota Bali Residence. JL.Raya Padalarang - KBB","Padalarang, Bandung",4,3,6,LT : 72 m²,LB : 130 m²
210,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Dijual rumah baru di taman Kopo indah bandung ,"Taman Kopo Indah, Bandung",2,3,2,LT : 65 m²,LB : 83 m²
211,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,Rumah mewah lux di nataendah semi furnished ,"Margahayu, Bandung",6,5,2,LT : 260 m²,LB : 450 m²
212,Rp 699 Juta,Cicilan: 2 Jutaan per bulan,Rumah Baru 2 Lantai Dengan View Gunung Manglayang Cileunyi,"Cileunyi, Bandung",2,2,1,LT : 60 m²,LB : 50 m²
213,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,RUMAH LUX BANGUNAN BARU DI KOMPLEK BATU MAS SOEKARNO HATTA,"Regol, Bandung",4,2,1,LT : 108 m²,LB : 150 m²
214,Rp 7 Miliar,Cicilan: 28 Jutaan per bulan,Murah!!! Rumah murah Bagus Dan Terawat Setrasari Raya,"Setra Sari, Bandung",5,5,0,LT : 690 m²,LB : 500 m²
215,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Hook 1,5 Lantai di Margahayu Permai Bandung","Margahayu, Bandung",4,3,1,LT : 241 m²,LB : 142 m²
216,"Rp 5,5 Miliar",Cicilan: 22 Jutaan per bulan,Dijual Cepat Rumah Minimalis Hook di Komp.setiabudi Regency Bandung,"Setiabudi, Bandung",3,3,2,LT : 472 m²,LB : 400 m²
217,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,Rumah mewah minimalis di setramurni turun harga,No Data,4,4,2,LT : 210 m²,LB : 250 m²
218,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,"Dijual Rumah posisi Hook di Kota Baru Parahyangan Tatar Jingganagara, Bandung","Kota Baru Parahyangan, Bandung",4,3,2,LT : 230 m²,LB : 120 m²
219,Rp 485 Juta,Cicilan: 1 Jutaan per bulan,Rumah Di Cihanjuang 400 Jutaan Dkt Pemkot Cimahi Sariwangi Shm Baru,No Data,2,1,1,LT : 60 m²,LB : 36 m²
220,Rp 8 Miliar,Cicilan: 32 Jutaan per bulan,Bangunan ex-Guest house bawah njop di bukit dago utara - bandung,"Sayap Dago, Bandung",20,20,0,LT : 1158 m²,LB : 494 m²
221,"Rp 4,15 Miliar",Cicilan: 16 Jutaan per bulan,"Rumah 2 Lantai Baru Renov Griya Mas Pasteur, Bandung","Pasteur, Bandung",3,3,1,LT : 256 m²,LB : 350 m²
222,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Siap Huni di Taman Kopo Indah Tki 3 Bandung,"Taman Kopo Indah, Bandung",4,3,2,LT : 144 m²,LB : 168 m²
223,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,"Hot Sale!! Rumah Bagus SHM dlm cluster di Cigadung, kota Bandung","Cigadung, Bandung",4,3,1,LT : 117 m²,LB : 130 m²
224,Rp 7 Miliar,Cicilan: 28 Jutaan per bulan,Rumah Mewah Terawat Siap Huni Di Singgasana Pradana Bandung,"Mekar Wangi, Bandung",5,4,2,LT : 280 m²,LB : 450 m²
225,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,"Jual Rumah Baru 2 Lantai, Minimalis di Setiabudi Regency","Setiabudi, Bandung",5,4,2,LT : 232 m²,LB : 300 m²
226,Rp 18 Miliar,Cicilan: 72 Jutaan per bulan,"di Dijual Cepat Kost Aktif 38kt Di Tubagus Ismail Bandung Lokasi Dekat Itb,unpad,ithb,unikom Dll
spesifikasi:

1). Luas Tanah 1.100 M2, Luas Bangunan 800 M2, Sertifikat Hak Milik (shm) Dan Imb.

2). Rumah Kost 2 Lantai, 38 Kamar Tidur, Kamar Mandi Dalam, ","Tubagus Ismail, Bandung",38,38,15,LT : 1100 m²,LB : 800 m²
227,"Rp 5,25 Miliar",Cicilan: 21 Jutaan per bulan,Dijual Cepat Rumah Minimalis Modern Harga Murah di Dago Resort,"Dago Pakar, Bandung",4,4,2,LT : 512 m²,LB : 400 m²
228,"Rp 5,75 Miliar",Cicilan: 23 Jutaan per bulan,Rumah Murah Siap huni di Kota Baru Parahyangan KBP BTD 1,"Kota Baru Parahyangan, Bandung",4,2,0,LT : 350 m²,LB : 252 m²
229,"Rp 17,5 Miliar",Cicilan: 70 Jutaan per bulan,Dijual Cepat Tanah Bonus Kosn 44 Kamar Tidur di Tubagus Ismail,"Tubagus Ismail, Bandung",44,44,20,LT : 1586 m²,LB : 1000 m²
230,Rp 668 Juta,Cicilan: 2 Jutaan per bulan,"Dp Allin 5jt Angsuran 2,8jtan Rumah Bagus Bandung Ciwastra Dkt Gbla 2rg90","Rancasari, Bandung",3,2,0,LT : 60 m²,LB : 43 m²
231,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,Rumah Cluster 1 Lt Semi Furnished SHM Cijerah Bandung,"Cijerah, Bandung",2,2,1,LT : 109 m²,LB : 85 m²
232,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Kost 4 Lantai Sudah Renov Akses Gang Di Sekeloa Dipatiukur Area Dago Bandung Utara,"Dago, Bandung",23,23,0,LT : 196 m²,LB : 650 m²
233,"Rp 8,8 Miliar",Cicilan: 35 Jutaan per bulan,"FOR SALE. Rumah Baru, Mewah, Semi Furnish 2 Lantai di Batununggal Cluster Favorite.","Batununggal, Bandung",4,4,2,LT : 375 m²,LB : 400 m²
234,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah 2 Lantai di Jl.Rafflesia Pondok Hujau Indah Ciwaruha Prongpong,"Pondok Hijau, Bandung",3,3,2,LT : 171 m²,LB : 143 m²
235,"Rp 2,15 Miliar",Cicilan: 8 Jutaan per bulan,"Home Minimalis Modern, Gateway Pasteur Residence, Cluster one gate","Pasteur, Bandung",2,1,1,LT : 152 m²,LB : 60 m²
236,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah 1 Lantai Cluster Taman Kopo Ketapang Tkk Bandung,"Kopo, Bandung",2,1,1,LT : 120 m²,LB : 58 m²
237,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,Dijual Rumah di TKI 3,"Taman Kopo Indah, Bandung",5,4,3,LT : 200 m²,LB : 250 m²
238,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Cluster 2 Lantai SHM Siap Huni Cigadung Bandung,"Cigadung, Bandung",4,4,1,LT : 117 m²,LB : 130 m²
239,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah 2 Lantai Baru SHM di Dago Pakar, Bandung","Dago Pakar, Bandung",2,2,1,LT : 165 m²,LB : 100 m²
240,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Hoek 2 Lantai Full Furnished Area Bebas Banjir,"Rancasari, Bandung",4,5,2,LT : 270 m²,LB : 350 m²
241,"Rp 1,39 Miliar",Cicilan: 5 Jutaan per bulan,"For Sale, Rumah Baru dan Bagus, Modern dan Minimalis dalam Cluster Antapani, One Gate System","Antapani, Bandung",3,2,2,LT : 90 m²,LB : 106 m²
242,"Rp 2,99 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Culdesac 2 Lantai di Kopo Permai Bandung,"Kopo Permai, Bandung",6,6,2,LT : 450 m²,LB : 300 m²
243,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Siap Huni 1Lantai di Kopo Permai II Bandung,"Kopo Permai, Bandung",3,2,3,LT : 221 m²,LB : 180 m²
244,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 1 Lantai SHM Di Kopo Permai Iii Bandung,"Kopo Permai, Bandung",3,2,2,LT : 157 m²,LB : 121 m²
245,"Rp 8,5 Miliar",Cicilan: 34 Jutaan per bulan,"Dijual Rumah Minimalis Modern di Kota Baru Parahyangan di Cluster Exclusive Dekat IKEA, View Danau. Posisi hook.","Kota Baru Parahyangan, Bandung",5,5,2,LT : 600 m²,LB : 398 m²
246,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Minimalis 1 Lantai Semi Furnished di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",2,1,0,LT : 90 m²,LB : 80 m²
247,Rp 975 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Tki 3,"Taman Kopo Indah, Bandung",2,1,1,LT : 102 m²,LB : 90 m²
248,Rp 17 Miliar,Cicilan: 68 Jutaan per bulan,Rumah Besar Luxury di Mainroad Terusan Sutami Bandung,"Sarijadi, Bandung",5,2,2,LT : 500 m²,LB : 500 m²
249,"Rp 1,47 Miliar",Cicilan: 5 Jutaan per bulan,For Sale. RUMAH 2 LANTAI  INDENT DI TAMAN KOPO INDAH 2 ,"Taman Kopo Indah, Bandung",3,2,2,LT : 104 m²,LB : 105 m²
250,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Cantik Terawat 2 Lantai Mainroad Kopo Permai Bandung,"Kopo Permai, Bandung",6,3,1,LT : 191 m²,LB : 280 m²
251,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,"JUAL CEPAT. Rumah Fullfurnish di Kompleks Perumahan. Lokasi di CISITU, DAGO","Dago, Bandung",4,4,1,LT : 140 m²,LB : 114 m²
252,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Shm Murah 850 Jt di Graha Batu Karang, Cipamokolan Rancasari","Margahayu, Bandung",2,2,1,LT : 93 m²,LB : 90 m²
253,Rp 720 Juta,Cicilan: 2 Jutaan per bulan,Dijual Cepat Rumah Asri Tanah Luas Di Griya Bandung Asri 2 ,"Bojongsoang, Bandung",3,2,2,LT : 158 m²,LB : 110 m²
254,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,"Dijual Cepat, Rumah Cantik Asri, Nyaman, Siap Huni, Lokasi di Cisantren Kulon Arcamanik, Fullfurnished","Arcamanik, Bandung",4,3,1,LT : 155 m²,LB : 150 m²
255,"Rp 8,9 Miliar",Cicilan: 35 Jutaan per bulan,"For Sale , Rumah 2 lantai @Sayap Buahbatu. Akses strategis, lokasi Prime, Superminimalis Moder ","Buah Batu, Bandung",7,7,3,LT : 380 m²,LB : 500 m²
256,Rp 765 Juta,Cicilan: 3 Jutaan per bulan,Rumah bagus di kota bandung,"Arcamanik, Bandung",3,2,1,LT : 62 m²,LB : 63 m²
257,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,"Dijual Rumah Komplek Sunrise Residence, Antapani","Antapani, Bandung",5,2,1,LT : 134 m²,LB : 300 m²
258,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Sejuk Kawasan Favorit Rumah di Pondok Hijau Setiabudi Bandung,"Pondok Hijau, Bandung",3,2,1,LT : 198 m²,LB : 135 m²
259,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Cluster 2 Lantai Bagus SHM di Melong, Bandung","Bandung Kota, Bandung",3,2,2,LT : 80 m²,LB : 120 m²
260,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,LAUNCHING CLUSTER BARU RUMAH MEWAH KAWASAN ELITE PODOMOROPARK,"Podomoro Park Bandung, Bandung",2,1,1,LT : 70 m²,LB : 31 m²
