,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
1590,Rp 7 Miliar,Cicilan: 29 Jutaan per bulan,"Rumah Dijual Cepat ,murah. Rumah Di Sayap Riau Cihapit Bandung. Lokasi Strategis.","Riau, Bandung",8,5,2,LT : 255 m²,LB : 325 m²
1591,Rp 14 Miliar,Cicilan: 59 Jutaan per bulan,Dijual Rumah Klasik Terawat Best Location Sayap Gatot Subroto Bandung ,"Gatot Subroto, Bandung",7,6,3,LT : 467 m²,LB : 300 m²
1592,"Rp 1,39 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Renovasi di Cluster Pinus Regency Soekarno Hatta Luas Bangunan 160 ,"Bandung Kota, Bandung",4,3,2,LT : 120 m²,LB : 160 m²
1593,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah di Taman cibaduyut indah Bagus Furnish JUAL CEPAT,"Cibaduyut, Bandung",3,2,1,LT : 110 m²,LB : 120 m²
1594,Rp 485 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Dekat Dengan Upi Dan Tempat Wisata Lembang Wangunsari,"Setiabudi, Bandung",2,1,1,LT : 76 m²,LB : 76 m²
1595,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,"8381 Rumah Nyaman Terawat di Sukamukti, Kopo Katapang","Katapang, Bandung",3,4,2,LT : 298 m²,LB : 130 m²
1596,Rp 28 Miliar,Cicilan: 118 Jutaan per bulan,Dijual Rumah Sayap Dago. Lokasi Strategis Dan Prestigious ( Jarang Ada ),"Sayap Dago, Bandung",9,4,4,LT : 898 m²,LB : 600 m²
1597,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,16923 Rumah Siap Huni Tanpa Perlu Renovasi di Taman Kopo Katapang,"Katapang, Bandung",2,1,2,LT : 98 m²,LB : 70 m²
1598,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Siap Huni Gegerkalong Sayap Setiabudi,"Geger Kalong, Bandung",3,3,2,LT : 125 m²,LB : 130 m²
1599,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Tinggal Terawat Nyaman Siap Huni Lokasi di Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,1,0,LT : 162 m²,LB : 97 m²
1600,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Tinggal Terawat Nyaman Siap Huni Lokasi di Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,1,0,LT : 162 m²,LB : 97 m²
1601,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,16801 Rumah Bangunan Lama Lokasi Dekat Ke Jalan Utama di Margahayu,"Margahayu, Bandung",4,2,0,LT : 259 m²,LB : 180 m²
1602,"Rp 2,25 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Baru Siap Huni Pondok Hijau Bandung Utara,"Geger Kalong, Bandung",3,3,1,LT : 119 m²,LB : 150 m²
1603,"Rp 1,2 Miliar",Cicilan: 5 Jutaan per bulan,16735 Rumah Minim Renovasi Lokasi Dekat Fasum di Taman Kopo Katapang,"Katapang, Bandung",2,2,1,LT : 161 m²,LB : 110 m²
1604,Rp 235 Juta,Cicilan: 996 Ribuan per bulan,"Jual Rumah Baru di Jln Villa Bandung Indah , Cileunyi","Cileunyi, Bandung",1,1,1,LT : 50 m²,LB : 21 m²
1605,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,Rumah Siap Huni Renovated Tatar Wangsakerta Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,3,0,LT : 220 m²,LB : 280 m²
1606,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Kawaluyaan Jual Cepat Bebas Banjir,"Buah Batu, Bandung",5,2,1,LT : 102 m²,LB : 130 m²
1607,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,16506 Rumah Minimalis Kondisi Bangunan Terawat di Taman Kopo Katapang,"Katapang, Bandung",2,1,1,LT : 120 m²,LB : 82 m²
1608,"Rp 1,37 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Modern Siap Huni Area Margahayu,"Margahayu, Bandung",3,1,2,LT : 101 m²,LB : 130 m²
1609,Rp 6 Miliar,Cicilan: 25 Jutaan per bulan,Dijual Rumah Posisi Bagus Di Mainroad Gatsu Dekat Hotel Papandayan,"Gatot Subroto, Bandung",3,2,0,LT : 261 m²,LB : 200 m²
1610,"Rp 9,3 Miliar",Cicilan: 39 Jutaan per bulan,"For Sale. Home At Talaga Bodas, Lokasi Prime, Jual Hitung Tanah, Cocok Untuk Rumah Dan Usaha.","Lengkong, Bandung",6,3,1,LT : 300 m²,LB : 300 m²
1611,Rp 6 Miliar,Cicilan: 25 Jutaan per bulan,Dijual Rumah Posisi Bagus Di Mainroad Gatsu Dekat Hotel Papandayan,"Batununggal, Bandung",3,2,0,LT : 261 m²,LB : 200 m²
1612,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,16460 Rumah Siap Huni Harga Hanya 1 M Saja di Taman Kopo Katapang,"Katapang, Bandung",3,2,1,LT : 112 m²,LB : 90 m²
1613,"Rp 2,3 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Murah Setiabudi Regency Luas Area Sejuk,"Setiabudi, Bandung",5,4,2,LT : 372 m²,LB : 162 m²
1614,"Rp 3,75 Miliar",Cicilan: 15 Jutaan per bulan,Dijual Cepat Lg Bu...rumah Mewah Classic Eropa Fullfurnish di Antapani,"Antapani, Bandung",4,4,2,LT : 128 m²,LB : 300 m²
1615,"Rp 2,9 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Terawat Bkr Siap Huni Area Strategis,"Regol, Bandung",4,2,2,LT : 299 m²,LB : 215 m²
1616,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah 2 Lt. Di Sayap Terusan Buah Batu, Lingkungan Bagus","Batununggal, Bandung",6,2,0,LT : 147 m²,LB : 160 m²
1617,"Rp 2,2 Miliar",Cicilan: 9 Jutaan per bulan,"Dijual Rumah Lama 2 Lantai Butuh Renovasi SHM di Astanaanyar, Bandung","Astanaanyar, Bandung",6,3,1,LT : 208 m²,LB : 350 m²
1618,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,14969 Rumah 2 Lantai Bebas Banjir di Bumi Asri Mekar Rahayu,"Margaasih, Bandung",4,3,1,LT : 178 m²,LB : 144 m²
1619,"Rp 1,45 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Baru Dalam Komplek Geger Kalong Setiabudi,"Geger Kalong, Bandung",3,3,2,LT : 72 m²,LB : 116 m²
1620,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Cantik di Regol Ancol Sayap Bkr Luas Bangunan 123 Hanya 2.1 Milyar,"BKR, Bandung",3,3,2,LT : 114 m²,LB : 123 m²
1621,"Rp 1,7 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Taman Kopo Indah 2 Full Furnished,"Taman Kopo Indah, Bandung",3,2,1,LT : 135 m²,LB : 120 m²
1622,Rp 10 Miliar,Cicilan: 42 Jutaan per bulan,Rumah Villa di Bukit Pakar Utara View Tahura Untuk Tinggal invest,"Sayap Dago, Bandung",3,4,2,LT : 1135 m²,LB : 500 m²
1623,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Dijual: Rmh Di Sayap Setiabudhi Dkt Rumah Mode,"Sukajadi, Bandung",3,2,1,LT : 124 m²,LB : 150 m²
1624,"Rp 2,6 Miliar",Cicilan: 11 Jutaan per bulan,Jual Cepat Luxury House Semi Furnished Buah Batu Regency Bandung ,"Buah Batu, Bandung",4,2,0,LT : 244 m²,LB : 320 m²
1625,"Rp 8,75 Miliar",Cicilan: 37 Jutaan per bulan,Rumah Luxury Furnished Pusat Kota Bandung Gatot Subroto ,"Bandung Kota, Bandung",4,4,2,LT : 336 m²,LB : 448 m²
1626,"Rp 31,7 Miliar",Cicilan: 134 Jutaan per bulan,Dijual Cepat Rumah Di Jalan Siliwangi Mainroad Pertigaan Cihampelas Ciumbuleuit Dekat Unpar Dan Itb Lokasi Strategis,"Bandung Kota, Bandung",5,3,4,LT : 1268 m²,LB : 750 m²
1627,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Siap Huni Di Mutiara Cibaduyut,"Bandung Kota, Bandung",2,1,1,LT : 74 m²,LB : 90 m²
1628,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,Rumah SHM Siap Huni Di Cisaranten Arcamanik Bandung,"Arcamanik, Bandung",3,2,1,LT : 100 m²,LB : 70 m²
1629,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,Rumah Cibiru Kota Bandung Siap Huni Lokasi Strategis ,"Cibiru, Bandung",2,1,1,LT : 100 m²,LB : 125 m²
1630,"Rp 3,9 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Lux Dago Resort Jarang Ada Lingkungan Nyaman ,"Dago Pakar, Bandung",3,3,0,LT : 160 m²,LB : 217 m²
1631,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,DIJUAL CEPAT RUMAH DI BUAH BATU NYAMAN BANGUNAN KOKOH ✨️,"Buah Batu, Bandung",3,2,1,LT : 211 m²,LB : 106 m²
1632,Rp 700 Juta,Cicilan: 2 Jutaan per bulan,Jual Bu Rumah Murah 2.5 Lantai di Komp.bumi Asri Cijerah Bandung,"Cijerah, Bandung",3,1,0,LT : 70 m²,LB : 100 m²
1633,Rp 100 Miliar,Cicilan: 423 Jutaan per bulan,"Rumah Baru Furnished Sertifikat Hak Milik di Jalan Merdeka, Bandung","Bandung Kota, Bandung",1,1,1,LT : 70 m²,LB : 80 m²
1634,"Rp 1,55 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Baru Minimalis Modern di Padmagriya Podomoro Park Buah Batu,"Buah Batu, Bandung",3,1,1,LT : 84 m²,LB : 60 m²
1635,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Cepat Rumah Di Jalan Maleer II Rumah Untuk Invest ,"Buah Batu, Bandung",6,2,1,LT : 125 m²,LB : 90 m²
1636,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,"13836 Rumah Sudah Renovasi di Cingcin Permata Indah, Soreang","Soreang, Bandung",5,2,2,LT : 80 m²,LB : 180 m²
1637,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Turun Harga Lagi Dijual Rumah Terawat Siap Huni Di Sayap Bkr,"BKR, Bandung",4,2,1,LT : 140 m²,LB : 120 m²
1638,"Rp 2,3 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Suryalaya Full Renov Sayap Buah Batu,"Buah Batu, Bandung",4,3,1,LT : 111 m²,LB : 135 m²
1639,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Siap Huni Di Turangga Buah Batu Dekat Tsm ,"Buah Batu, Bandung",2,2,1,LT : 125 m²,LB : 120 m²
1640,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,"16079 Rumah Siap Huni Kondisi Terawat di Gandasari Indah, Kopo Katapang","Kopo, Bandung",2,1,1,LT : 75 m²,LB : 70 m²
1641,Rp 470 Juta,Cicilan: 1 Jutaan per bulan,Rumah Baru Modern Minimalis di Cibiru Hilir Lt 70 Harga 470 Juta,"Cibiru, Bandung",2,1,1,LT : 70 m²,LB : 55 m²
1642,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Tinggal Siap Huni Nyaman Terawat Lokasi Bagus di Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,1,0,LT : 162 m²,LB : 97 m²
1643,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Tinggal Siap Huni Nyaman Terawat Lokasi Bagus di Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,1,0,LT : 162 m²,LB : 97 m²
1644,Rp 700 Juta,Cicilan: 2 Jutaan per bulan,"Rumah Bagus Siap Huni Komplek Baleendah, Bandung","Kota Baru Parahyangan, Bandung",2,1,1,LT : 96 m²,LB : 50 m²
1645,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,15952 Rumah Bertingkat Bebas Banjir Nyaman Huni di Taman Kopo Katapang,"Kopo, Bandung",4,3,2,LT : 150 m²,LB : 150 m²
1646,Rp 10 Miliar,Cicilan: 42 Jutaan per bulan,Rumah Mewah Strategis di Jalan Raya Utama Batununggal Bandung,"Batununggal, Bandung",4,3,6,LT : 600 m²,LB : 800 m²
1647,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah Murah Di Sayap Ciwastra Bandung,"Margacinta, Bandung",4,3,1,LT : 195 m²,LB : 200 m²
1648,"Rp 4,3 Miliar",Cicilan: 18 Jutaan per bulan,Dijual Rumah Murah Nyaman Terawat Di Sayap Dago Bandung,"Cigadung, Bandung",5,3,3,LT : 448 m²,LB : 400 m²
1649,Rp 630 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Murah Minimalist Siap Huni Di Ngamprah Bandung,"Bandung Barat, Bandung",3,1,1,LT : 70 m²,LB : 25 m²
1650,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,15871 Rumah Bagus Terawat Nyaman Huni di Pameuntasan,"Kutawaringin, Bandung",5,3,2,LT : 265 m²,LB : 500 m²
1651,"Rp 2,15 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Podomoro Murah Harga Modal Siap Huni,"Bojongsoang, Bandung",3,3,2,LT : 126 m²,LB : 127 m²
1652,"Rp 2,6 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah Baru di Tarubhawana, Kota Baru Parahyangan","Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 94 m²
1653,"Rp 1,2 Miliar",Cicilan: 5 Jutaan per bulan,Jl Cpt Rumah 2 Lantai Komplek Kiara Sari Asri Buahbatu Bandung,"Buah Batu, Bandung",6,3,2,LT : 108 m²,LB : 150 m²
1654,"Rp 2,8 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Siap Huni Di Buah Batu Bandung ,"Buah Batu, Bandung",4,3,1,LT : 170 m²,LB : 250 m²
1655,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Murah Hitung Tanah Turangga Jarang Ada ,"Turangga, Bandung",3,3,2,LT : 169 m²,LB : 80 m²
1656,Rp 804 Juta,Cicilan: 3 Jutaan per bulan,Rumah Modern Bagus Terawat Siap Huni Di Bojongsoang ,"Bojongsoang, Bandung",6,3,1,LT : 98 m²,LB : 225 m²
1657,"Rp 4,6 Miliar",Cicilan: 19 Jutaan per bulan,Rumah baru di Setiabudi Regency Bandung ,"Setiabudi, Bandung",5,5,2,LT : 339 m²,LB : 330 m²
1658,"Rp 4,5 Miliar",Cicilan: 19 Jutaan per bulan,Dijual: Rumah Di K B P Tatar Mayang Sunda,"Padalarang, Bandung",4,3,1,LT : 297 m²,LB : 250 m²
1659,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnished SHM di Kiarasari Asri Dkt Samsat Kiara Condong , Bandung","Buah Batu, Bandung",4,2,1,LT : 100 m²,LB : 135 m²
1660,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"15516 Rumah Cocok Untuk Home Industry, Lokasi Strategis di Soreang","Soreang, Bandung",3,1,0,LT : 157 m²,LB : 110 m²
1661,Rp 450 Juta,Cicilan: 1 Jutaan per bulan,Dijual Murah Rumah Dekat Kampus Upi Lt145 120 Hrg 450jt Cibiru Bandung,"Cibiru, Bandung",2,2,0,LT : 146 m²,LB : 120 m²
1662,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,"Murah Rumah Lt210 250 Hrg1,3m Jln Bs 3 Mobil Margahayu Soekarnohatta","Margacinta, Bandung",6,4,1,LT : 210 m²,LB : 250 m²
1663,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,15519 Rumah Strategis Cocok Untuk Usaha Siap Huni di Soreang,"Soreang, Bandung",3,1,1,LT : 187 m²,LB : 110 m²
1664,"Rp 4,5 Miliar",Cicilan: 19 Jutaan per bulan,Rumah Hoek 2 Lantai SHM Bagus Unfurnished Sayap Moch. Toha Komplek Kurdi Bandung,"Moch Toha, Bandung",3,2,2,LT : 312 m²,LB : 400 m²
1665,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,"15465 Rumah Bebas Banjir Dekat Ke Tol di Seroja Home Residence, Soreang","Soreang, Bandung",2,1,2,LT : 84 m²,LB : 60 m²
1666,"Rp 3,4 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Podomoro Siap Huni Cluster Amagriya Dwi,"Bojongsoang, Bandung",3,3,2,LT : 198 m²,LB : 132 m²
1667,"Rp 3,95 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Bagus Siap Huni Area Komplek Batununggal ,"Batununggal, Bandung",5,5,2,LT : 182 m²,LB : 380 m²
1668,"Rp 1,75 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Murah Strategis di Sayap Pasir Kaliki Kebon Kawung Bandung,"Pasir Kaliki, Bandung",4,2,2,LT : 162 m²,LB : 100 m²
1669,Rp 40 Miliar,Cicilan: 169 Jutaan per bulan,Turun Harga Lagi Dijual Rumah Mewah Luxury Terawat Lokasi Strategis di Sayap Dago,"Coblong, Bandung",5,4,0,LT : 1217 m²,LB : 900 m²
1670,Rp 799 Juta,Cicilan: 3 Jutaan per bulan,Rumah Minimalis Siap Huni Harga799jt di Grand Sharon Soekarno Hatta ,"Rancasari, Bandung",3,1,1,LT : 72 m²,LB : 55 m²
1671,"Rp 1,2 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Murah 1lantai Shm Di Tanjungsari Asri Antapani Bandung,"Antapani, Bandung",3,2,1,LT : 135 m²,LB : 90 m²
1672,Rp 510 Juta,Cicilan: 2 Jutaan per bulan,Rumah Murah di Cluster Cibiru Lt 91 Hanya 510 Juta,"Cibiru, Bandung",2,1,1,LT : 91 m²,LB : 48 m²
1673,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Cantik Minimalis Siap Huni di Taman Kopo Indah 1 Tki1 Bandung,"Taman Kopo Indah, Bandung",2,1,1,LT : 138 m²,LB : 85 m²
1674,"Rp 1,9 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Siap Huni Semi Furnish Jupiter Barat Margahayu,"Margahayu, Bandung",4,4,3,LT : 200 m²,LB : 250 m²
1675,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Bagus Unfurnished SHM di Kiarasari Asri Dkt Samsat Kiara Condong Bandung,"Buah Batu, Bandung",4,2,1,LT : 100 m²,LB : 135 m²
1676,Rp 700 Juta,Cicilan: 2 Jutaan per bulan,"15423 Rumah Lokasi Bebas Banjir di Gandasari, Kopo Katapang","Katapang, Bandung",3,1,1,LT : 114 m²,LB : 100 m²
1677,"Rp 1,49 Miliar",Cicilan: 6 Jutaan per bulan,Rumah 2 Lantai Minimalis Cantik 2 Lantai Di Antapani Arcamanik,"Antapani, Bandung",4,4,2,LT : 120 m²,LB : 150 m²
1678,"Rp 3,75 Miliar",Cicilan: 15 Jutaan per bulan,Murah 3 Lantai Pelangi Antapani,"Antapani, Bandung",4,4,1,LT : 128 m²,LB : 300 m²
1679,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Dijual Rumah Full Furnished Nyaman Siap Huni Lokasi Bagus di Setraduta Bandung,"Setra Duta, Bandung",3,3,1,LT : 144 m²,LB : 250 m²
1680,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Dijual Rumah Full Furnished Nyaman Siap Huni Lokasi Bagus di Setraduta Bandung,"Setra Duta, Bandung",3,3,1,LT : 144 m²,LB : 250 m²
1681,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,"Dijual Rumah Minimalis Modern,bangunan Baru. Daerah Sayap Dago","Sayap Dago, Bandung",2,2,1,LT : 70 m²,LB : 150 m²
1682,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,"15389 Rumah Cantik Terawat di Pondok Rahayu, Kopo Katapang","Katapang, Bandung",2,1,1,LT : 145 m²,LB : 85 m²
1683,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,"Rumah 2,5 Lantai di Bumi Panyileukan Akses Dilalui Angkot, Luas Bangunan 104 ","panyileukan, Bandung",3,2,1,LT : 60 m²,LB : 104 m²
1684,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,Dijual Rumah Siap Huni Di Komplek Kopo Permai 1,"Kopo Permai, Bandung",3,2,1,LT : 140 m²,LB : 60 m²
1685,Rp 6 Miliar,Cicilan: 25 Jutaan per bulan,Dijual Ruko Siap Pakai 2 Lantai Di Mainroad Gatsu Kota Bandung,"Batununggal, Bandung",3,2,0,LT : 317 m²,LB : 600 m²
1686,"Rp 4,2 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Cigadung Hitung Tanah Area Sejuk,"Cigadung, Bandung",4,3,1,LT : 400 m²,LB : 200 m²
1687,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,"15383 Rumah Cantik Milenial Banget di Bukit Bunga Kopo, Kopo Katapang","Katapang, Bandung",2,3,1,LT : 120 m²,LB : 120 m²
1688,Rp 12 Miliar,Cicilan: 50 Jutaan per bulan,Dijual Rumah Terawat 1 Lantai di Mainroad Pusat Kota Bandung,"Bandung Kota, Bandung",6,3,3,LT : 530 m²,LB : 239 m²
1689,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah siap huni di kira sari Bandung bisa proses kpr,"Kiaracondong, Bandung",3,3,1,LT : 120 m²,LB : 100 m²
1690,"Rp 1,75 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Cepat Rumah Taman Kopo Indah V Springville Siap Huni,"Taman Kopo Indah, Bandung",2,3,1,LT : 102 m²,LB : 113 m²
1691,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,13558 Rumah Dalam Komplek Lingkungan Nyaman di Nata Endah,"Margahayu, Bandung",4,1,2,LT : 79 m²,LB : 105 m²
1692,"Rp 4,35 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Bagus Siap Huni Area Komplek Batununggal Buah Batu,"Batununggal, Bandung",5,4,1,LT : 180 m²,LB : 280 m²
1693,"Rp 12,6 Miliar",Cicilan: 53 Jutaan per bulan,Rumah Semi Kolonial Lokasi Premium Tengah Kota,"Riau, Bandung",9,9,0,LT : 732 m²,LB : 450 m²
1694,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,Rumah 2 Lantai Di Kbp - Punawangi,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 110 m²
1695,Rp 875 Juta,Cicilan: 3 Jutaan per bulan,Griya Jatinangor Bagus Dan Siap Huni 2 Lantai Shm,"Jatinangor, Bandung",4,2,2,LT : 123 m²,LB : 200 m²
1696,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,11305 Rumah Strategis di Gandasoli Indah Kopo Katapang,"Bandung Kota, Bandung",3,1,0,LT : 115 m²,LB : 100 m²
1697,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Siap Huni Di Kiara Sari Bandung ,"Buah Batu, Bandung",3,3,1,LT : 135 m²,LB : 140 m²
1698,"Rp 1,55 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Murah 2 Lantai Siap Huni Di Komplek Buahbatu Regency ,"Terusan Buah Batu, Bandung",4,3,1,LT : 135 m²,LB : 150 m²
1699,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,Rumah Murah Siap Huni di Bumi Panyileukan Dekat Jl Soekarno Hatta Lt 87 Hanya 625 Juta,"panyileukan, Bandung",2,1,1,LT : 87 m²,LB : 60 m²
1700,"Rp 11,5 Miliar",Cicilan: 48 Jutaan per bulan,Rumah Murah Turun Harga Sayap Riau Sangat Strategis Jarang Ada,"Riau, Bandung",5,5,2,LT : 347 m²,LB : 320 m²
1701,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Terawat Nyaman Siap Huni Lokasi Strategis di Antapani Bandung,"Antapani, Bandung",5,4,1,LT : 135 m²,LB : 200 m²
1702,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Terawat Nyaman Siap Huni Lokasi Strategis di Antapani Bandung,"Antapani, Bandung",5,4,1,LT : 135 m²,LB : 200 m²
1703,Rp 562 Juta,Cicilan: 2 Jutaan per bulan,Beverly City View Rumah di Ciuyah Cisarua Dkt Cimahi Ciawitali Sdh Shm,"Cisarua, Bandung",2,1,0,LT : 60 m²,LB : 36 m²
1704,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,"15353 Rumah Bebas Banjir Aman Nyaman di Podok Rahayu, Kopo Katapang","Katapang, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
1705,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Siap Huni Kota Bali Dekat Kota Baru Parahyangan ,"Padalarang, Bandung",2,1,1,LT : 104 m²,LB : 124 m²
1706,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,15297 Kost + Tanah 6 Kamar Tidur Lokasi Strategis di Sekeloa,"Margahayu, Bandung",6,6,0,LT : 300 m²,LB : 200 m²
1707,"Rp 3,49 Miliar",Cicilan: 14 Jutaan per bulan,Rumah bagus siap huni di Tubagus Ismail Dago 2 Lantai SHM,"Tubagus Ismail, Bandung",4,3,1,LT : 173 m²,LB : 235 m²
1708,"Rp 2,05 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Bagus Sumber Sari Indah Mainroad Strategis ,"Babakanciparay, Bandung",3,2,2,LT : 132 m²,LB : 160 m²
1709,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,"Dijual Rumah di Daerah Antapani, Strategis, Asri Dan Tenang.","Antapani, Bandung",3,2,2,LT : 127 m²,LB : 110 m²
1710,"Rp 1,37 Miliar",Cicilan: 5 Jutaan per bulan,15078 Rumah Dalam Komplek Lingkungan Asri di Margahayu Permai,"Margahayu, Bandung",3,3,1,LT : 140 m²,LB : 140 m²
1711,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,"Rumah Di Awiligar Sayap Dago Bandung, Tanah Luas Lokasi Nyaman","Awiligar, Bandung",3,2,2,LT : 261 m²,LB : 180 m²
1712,"Rp 1,66 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Minimalis Modern 2 Lantai Di Kota Bandung ,"Margahayu, Bandung",4,3,1,LT : 96 m²,LB : 200 m²
1713,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Cepat Rumah Siap Huni di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,3,1,LT : 108 m²,LB : 200 m²
1714,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,Rumah 2 Lantai Siap Huni Lokasi Margahayu Raya Bandung.,"Margahayu, Bandung",3,2,1,LT : 100 m²,LB : 80 m²
1715,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,12067 Rumah Murah Siap Huni di Taman Kopo Katapang,"Katapang, Bandung",3,1,1,LT : 120 m²,LB : 100 m²
1716,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Murah Siap Huni di Arcamanik Dekat Sport Jabar,"Arcamanik, Bandung",3,2,2,LT : 209 m²,LB : 133 m²
1717,"Rp 5,85 Miliar",Cicilan: 24 Jutaan per bulan,Jarang Ada Rumah Luxury Terawat Siap Huni Pasteur Bandung,"Pasteur, Bandung",6,4,5,LT : 603 m²,LB : 450 m²
