,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
16495,"Rp 3,65 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Bagus Furnished SHM di Kbp Tatar Jingganagara , Bandung","Kota Baru Parahyangan, Bandung",4,3,1,LT : 128 m²,LB : 150 m²
16496,"Rp 3,9 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Villa Lux Full Furnished Ligar Cigadung Dago,"Awiligar, Bandung",4,4,2,LT : 300 m²,LB : 500 m²
16497,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah 2 Lantai Bagus Semi Furnished SHM di Tengah Kota,dekat Stasiunleuwih Panjang, Bandung","Bandung Kota, Bandung",6,3,2,LT : 120 m²,LB : 200 m²
16498,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Bagus SHM di Pasir Koja, Bandung","Pasir Koja, Bandung",4,2,2,LT : 132 m²,LB : 224 m²
16499,"Rp 4,3 Miliar",Cicilan: 16 Jutaan per bulan,Dijual Rumah Baru 2 Lantai Minimalis Modern Di Singgasana Pradana Bandung ,"Singgasana, Bandung",4,3,2,LT : 200 m²,LB : 235 m²
16500,"Rp 2,19 Miliar",Cicilan: 8 Jutaan per bulan,"Rumah Bagus Furnished SHM di Kbp Tatar Jingganagara , Bandung","Kota Baru Parahyangan, Bandung",3,2,1,LT : 108 m²,LB : 80 m²
16501,"Rp 7,8 Miliar",Cicilan: 29 Jutaan per bulan,Di Jual Rumah Btd Kota Baru Parahyangan kbp Furnish Padalarang,"Kota Baru Parahyangan, Bandung",5,3,3,LT : 350 m²,LB : 400 m²
16502,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah di Geger Kalong Furnished ,"Geger Kalong, Bandung",3,3,1,LT : 124 m²,LB : 130 m²
16503,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Asri Dan Nyaman + Kolam Renang Ciwaruga Bandung,"Geger Kalong, Bandung",3,2,3,LT : 220 m²,LB : 400 m²
16504,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Rumah Terawat Di Sayap Burangrang ,"Burangrang, Bandung",5,3,2,LT : 130 m²,LB : 180 m²
16505,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah di Sriwijaya Sayap Bkr Bandung Kotamadya Strategis,"Bandung Kota, Bandung",4,3,1,LT : 109 m²,LB : 190 m²
16506,"Rp 18,5 Miliar",Cicilan: 71 Jutaan per bulan,Rumah Tropical Minimalis di Tengah Kota Bandung FULL FURNISHED,"Bandung Kota, Bandung",5,5,5,LT : 490 m²,LB : 585 m²
16507,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,Mantap Nih Rumah Untuk Kos Bareng Strategis Pesona Bali Bandung,"Terusan Buah Batu, Bandung",5,2,1,LT : 120 m²,LB : 90 m²
16508,Rp 675 Juta,Cicilan: 2 Jutaan per bulan,"Jual Rumah PROMO HARGA PERDANA di PADASUKA Cicaheum Bandung 675 jutaan 2 lantai
","Padasuka, Bandung",2,2,2,LT : 72 m²,LB : 60 m²
16509,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Baru Di Padasuka Bandung Shm All In Pajak Ditanggung Penjual ,"Padasuka, Bandung",4,3,2,LT : 151 m²,LB : 190 m²
16510,"Rp 1,49 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Minimalis Modern di Kopo Permai 3 Strategis,"Kopo Permai, Bandung",3,2,0,LT : 141 m²,LB : 150 m²
16511,Rp 370 Juta,Cicilan: 1 Jutaan per bulan,Dijual Rumah Mewah Full Spek Di Katapang 3km Ke Pintu Tol Soreang,"Taman Kopo Indah, Bandung",2,1,1,LT : 72 m²,LB : 45 m²
16512,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Nyaman Posisi Hook di Buah Batu Bandung,"Buah Batu, Bandung",4,3,2,LT : 296 m²,LB : 384 m²
16513,"Rp 3,17 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Nyaman Terawat di Naganingrum Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,1,1,LT : 190 m²,LB : 119 m²
16514,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah 2 Lantai Adem Nan Sejuk di Ciwaruga, Bandung","Parongpong, Bandung",4,3,0,LT : 88 m²,LB : 45 m²
16515,"Rp 4,9 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Minimalis Lux Bagus Singgasana Pradana Bandung,"Singgasana, Bandung",4,4,2,LT : 200 m²,LB : 378 m²
16516,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Mungil Di Cluster Jingganagara Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",2,1,0,LT : 108 m²,LB : 70 m²
16517,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Siap Huni Di Komplek Adipura,"Gede Bage, Bandung",2,1,1,LT : 90 m²,LB : 60 m²
16518,Rp 450 Juta,Cicilan: 1 Jutaan per bulan,"Rumah Minimalis di Komp. GBI, Ciwastra, Bandung ","Ciwastra, Bandung",3,1,0,LT : 75 m²,LB : 60 m²
16519,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Nyaman Siap Huni Di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,3,0,LT : 144 m²,LB : 180 m²
16520,Rp 899 Juta,Cicilan: 3 Jutaan per bulan,Dijual Cepat Rumaj Murah Komplek Cikutra Dekat Widyatama,"Cikutra, Bandung",3,2,1,LT : 105 m²,LB : 45 m²
16521,Rp 9 Miliar,Cicilan: 34 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnished SHM di Ciumbuleuit, Bandung","Ciumbuleuit, Bandung",8,5,3,LT : 300 m²,LB : 250 m²
16522,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,FURNISH dan BAGUS Rumah di Gegerkalong Pondok Hijau,"Turangga, Bandung",3,3,1,LT : 154 m²,LB : 170 m²
16523,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Dijual Rumah Baru Di Kota Baru Parahyangan Kbp Tarubhawana,"Kota Baru Parahyangan, Bandung",4,3,1,LT : 133 m²,LB : 220 m²
16524,"Rp 4,25 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Baru Japanesse Style Mewah Modern di Batununggal Mulia,"Batununggal, Bandung",3,3,2,LT : 200 m²,LB : 270 m²
16525,Rp 16 Miliar,Cicilan: 61 Jutaan per bulan,"rumah sayap
Jl.Riau 
Dekat jl.Anggrek

Rumah tinggal dan tempat kost","Riau, Bandung",6,3,0,LT : 612 m²,LB : 340 m²
16526,"Rp 4,75 Miliar",Cicilan: 18 Jutaan per bulan,"Investasi Terbaik, Rumah Dengan Kost Aktif Di Area Sayap Perintis, Bandung","Sarijadi, Bandung",8,6,2,LT : 143 m²,LB : 250 m²
16527,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,HOT DEAL SALE!! Rumah Bagus SHM Sarijadi Bandung,"Sukasari, Bandung",2,2,0,LT : 97 m²,LB : 70 m²
16528,"Rp 6,1 Miliar",Cicilan: 23 Jutaan per bulan,"Di Bawah Njop. Jl. Suryalaya, Cijagra, Buah Batu, Kota Bandung","Buah Batu, Bandung",5,2,2,LT : 779 m²,LB : 255 m²
16529,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,Rumah di Dago Bandung Dekat Kampus Itb Dalam Komplek Terawat Furnish,"Dago, Bandung",3,3,1,LT : 140 m²,LB : 114 m²
16530,"Rp 4,25 Miliar",Cicilan: 16 Jutaan per bulan,"HOT DEAL SALE!! RUMAH, KANTOR, BASEMENT KEREN!! CUZZZLAH, Rumah Bagus 3 Lantai Sukasari Sarijadi","Sarijadi, Bandung",3,3,9,LT : 318 m²,LB : 650 m²
16531,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,Rumah Bagus Di Adipura Dekat Summarecon ,"Gede Bage, Bandung",2,1,2,LT : 90 m²,LB : 60 m²
16532,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,JUAL CEPAT RUMAH JL KEMBAR BANDUNG,"Regol, Bandung",4,4,1,LT : 357 m²,LB : 500 m²
16533,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Dijual Rumah Baru Di Kota Baru Parahyangan Kbp Tarubhawana,"Kota Baru Parahyangan, Bandung",4,3,1,LT : 133 m²,LB : 220 m²
16534,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Cantik Full Furnish dekat Telkom Buahbatu Bandung,"Buah Batu, Bandung",2,2,0,LT : 80 m²,LB : 40 m²
16535,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Minimalis Bagus Full Furnished di Kota Baru Parahyangan ,"Kota Baru Parahyangan, Bandung",3,3,1,LT : 144 m²,LB : 180 m²
16536,Rp 11 Miliar,Cicilan: 42 Jutaan per bulan,Dijual Rumah Lux Semi Furnish di Sayap Riau,"Riau, Bandung",5,5,2,LT : 347 m²,LB : 320 m²
16537,Rp 875 Juta,Cicilan: 3 Jutaan per bulan,Rumah Komplek Private Village Cluster Jimbaran Cikoneng Bojongsoang Buah Batu,"Bojongsoang, Bandung",2,1,1,LT : 133 m²,LB : 80 m²
16538,Rp 875 Juta,Cicilan: 3 Jutaan per bulan,Di Jual Rumah Di Pratista Antapani Cck  Kantor / R Tinggal,"Antapani, Bandung",2,2,2,LT : 104 m²,LB : 73 m²
16539,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Baru Siap Huni Turangga Buahbatu Dkt Hotel Horison Bandung ,"Turangga, Bandung",3,3,1,LT : 120 m²,LB : 140 m²
16540,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,"HOT DEAL SALE!! MILIKI, Rumah Bagus 3 Lantai SHM Sarijadi Bandung","Sarijadi, Bandung",6,4,0,LT : 96 m²,LB : 200 m²
16541,Rp 15 Miliar,Cicilan: 57 Jutaan per bulan,Rumah Lama Mainroad Dago Atas ,"Dago, Bandung",16,6,0,LT : 1295 m²,LB : 400 m²
16542,Rp 690 Juta,Cicilan: 2 Jutaan per bulan,Dijual Murah Rumah Di Sarijadi Harga 600jutaan,"Sarijadi, Bandung",2,1,1,LT : 85 m²,LB : 70 m²
16543,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,HOT DEAL SALE! Harga Keren Rumah Keren Bagus Sarijadi Sukasari,"Sukasari, Bandung",5,4,0,LT : 400 m²,LB : 286 m²
16544,Rp 10 Miliar,Cicilan: 38 Jutaan per bulan,Rumah Mainroad Cocok Untuk Usaha Kos Kosan Ah Nasution,"Bandung Timur, Bandung",4,2,4,LT : 875 m²,LB : 800 m²
16545,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Bagus 2 Lantai di Komplek Pondok Hijau,"Pasteur, Bandung",3,3,1,LT : 154 m²,LB : 170 m²
16546,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,MURAH dan LUAS Rumah 1 Lantai di Cigadung Kota Bandung,"Cigadung, Bandung",3,2,1,LT : 221 m²,LB : 80 m²
16547,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,MURAH Rumah ADA KOLAM RENANG di Pondok Hijau Gegerkalong,"Setiabudi, Bandung",3,3,1,LT : 154 m²,LB : 250 m²
16548,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,TURUN HARGA dan MURAH Rumah Modern di Grand Panoramic Pasir Impun,"Arcamanik, Bandung",5,3,2,LT : 120 m²,LB : 150 m²
16549,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Bagus 2 Lantai di Arcamanik Kota Bandung,"Arcamanik, Bandung",4,3,1,LT : 133 m²,LB : 170 m²
16550,Rp 15 Miliar,Cicilan: 57 Jutaan per bulan," Rumah Bernuansa Vila di Cigadung Bandung, Cigadung","Cigadung, Bandung",3,2,2,LT : 2200 m²,LB : 170 m²
16551,Rp 385 Juta,Cicilan: 1 Jutaan per bulan,"Dijual Rumah SHM di Cibiru, Bandung","Cibiru, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
16552,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Industrial 2 Lantai Siap Huni, Komplek Geger Kalong Permai","Geger Kalong, Bandung",3,3,2,LT : 125 m²,LB : 160 m²
16553,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Sangat Bagus 2 Lantai Siap Huni, Cukang Kawung, Cikutra","Cikutra, Bandung",3,2,2,LT : 108 m²,LB : 120 m²
16554,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,Dijual Rumah Mainroad 2 Lantai Di Taman Holis Indah 1 Bandung,"Holis Cigondewah, Bandung",4,3,2,LT : 300 m²,LB : 400 m²
16555,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Rumah 3 Lantai Sdh Renovasi Shm Lingkungan Nyaman  Tenang Aman,"Rancasari, Bandung",6,3,2,LT : 102 m²,LB : 307 m²
16556,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,Rumah Bagus 2 Lantai di Gegerkalong Bandung Utara,"Setiabudi, Bandung",4,3,2,LT : 200 m²,LB : 180 m²
16557,Rp 6 Miliar,Cicilan: 23 Jutaan per bulan,Jual rumah lama di Jl. Sudirman Mainroad ,"Sudirman, Bandung",1,1,0,LT : 205 m²,LB : 205 m²
16558,"Rp 3,45 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Minimalis Modern D Syp Tubagus Ismail Cigadung Dago Bandung,"Cigadung, Bandung",4,3,1,LT : 162 m²,LB : 210 m²
16559,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,"Rumah Kost, Super Strategis, Sayap Pungkur, Bandung","Pungkur, Bandung",14,14,0,LT : 500 m²,LB : 400 m²
16560,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Lama Hitung Harga Tanah Saja Sayap Jl.a.yani Cicadas,"Cicadas, Bandung",3,3,0,LT : 130 m²,LB : 110 m²
16561,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Dijual Cepat Rumah 2 Lantai di Jalan Sangkuriang Cimahi Bandung,"Cimahi, Bandung",3,1,1,LT : 142 m²,LB : 142 m²
16562,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,Jual Rumah Siap Huni Nyaman Terawat di Komplek Batununggal Indah,"Bandung Kidul, Bandung",4,4,1,LT : 220 m²,LB : 260 m²
16563,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah paviliun lokasi pasir salam, akses dari jalan BKR","Moch Toha, Bandung",5,2,0,LT : 171 m²,LB : 240 m²
16564,"Rp 1,27 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah cantik Tanah Luas Propelat di Margahayu Raya Soekarno Hatta Bandung,"Soekarno Hatta, Bandung",4,3,1,LT : 326 m²,LB : 180 m²
16565,Rp 50 Miliar,Cicilan: 192 Jutaan per bulan,Dijual Rumah Luas Siap Huni di Sindanglaya,"Cimenyan, Bandung",6,5,11,LT : 9980 m²,LB : 400 m²
16566,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Rumah 2 Lantai Sayap Jl.garuda Akses Jln Masuk Mobil Besar,"Sudirman, Bandung",4,4,0,LT : 185 m²,LB : 260 m²
16567,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,Rumah 2 Lantai Bagus Sertifikat Hak Milik Di Turangga Bandung,"Turangga, Bandung",7,5,3,LT : 386 m²,LB : 500 m²
16568,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,"Dijual rumah 
Komplek Baladewa Asri
Jl. Pajajaran bandung","Pajajaran, Bandung",9,6,0,LT : 320 m²,LB : 600 m²
16569,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Luxury House Semi Furnished Siap Huni di Buah Batu Regency Bandung,"Buah Batu, Bandung",4,3,2,LT : 244 m²,LB : 320 m²
16570,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Bagus Unfurnished di Reog Turangga Bandung,"Turangga, Bandung",2,1,1,LT : 206 m²,LB : 200 m²
16571,"Rp 15,3 Miliar",Cicilan: 58 Jutaan per bulan,"Rumah Strategis di Mainroad Jl Laswi, Cocok Untuk Usaha","Laswi, Bandung",7,3,6,LT : 530 m²,LB : 239 m²
16572,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,"Menarik Rumah 2 Lantai, Turangga Bandung, Dekat Trans Studio Mall","Turangga, Bandung",5,4,1,LT : 142 m²,LB : 250 m²
16573,Rp 220 Juta,Cicilan: 845 Ribuan per bulan,Dijual Rumah Kpr Developer Fullspek Bandungg,"Bojongsoang, Bandung",2,1,1,LT : 70 m²,LB : 45 m²
16574,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Mainroad Pesona Bali Cityview Geger Kalong Bandung,"Parongpong, Bandung",2,2,2,LT : 153 m²,LB : 138 m²
16575,Rp 890 Juta,Cicilan: 3 Jutaan per bulan,"Jual Cepat Rumah Tengah Kota/BU, Strategis, Masuk Mobil di Sayap Sudirman","Sudirman, Bandung",2,1,1,LT : 78 m²,LB : 45 m²
16576,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Strategis Di Komplek Cipedes Sukajadi,"Cipedes, Bandung",3,2,0,LT : 98 m²,LB : 140 m²
16577,Rp 985 Juta,Cicilan: 3 Jutaan per bulan,Rumah Luas  Di Taman Kopo Indah,"Bandung Selatan, Bandung",3,2,1,LT : 170 m²,LB : 150 m²
16578,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan," Rumah Bagus Siap Huni, dekat ke mainroad TKI 1","Taman Kopo Indah, Bandung",6,2,2,LT : 147 m²,LB : 240 m²
16579,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Minimalis 2 Lantai di Leuwisari Bandung Kota,"Leuwi Panjang, Bandung",3,2,1,LT : 72 m²,LB : 100 m²
16580,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,Investasi Hoki Rumah Kos Sayap Pajajaran Pusat Kota Bandung,"Pajajaran, Bandung",16,3,0,LT : 214 m²,LB : 250 m²
16581,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah 2 Lantai Konsep Industrial Siap Huni, Geger Kalong Permai","Geger Kalong, Bandung",3,3,2,LT : 125 m²,LB : 160 m²
16582,Rp 585 Juta,Cicilan: 2 Jutaan per bulan,Rumah Panyileukan Polda Jabar Universitas Muhammadiyah Dan U I N,"Soekarno Hatta, Bandung",2,1,1,LT : 72 m²,LB : 45 m²
16583,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Bagus Semi Furnished Shm Di De La Rose Residence Bandung,"Arcamanik, Bandung",5,2,1,LT : 186 m²,LB : 210 m²
16584,Rp 230 Juta,Cicilan: 883 Ribuan per bulan,Rumah Kpr Developer Tanpa Bi Ceking Fullspek,"Rancamanyar, Bandung",2,1,1,LT : 60 m²,LB : 45 m²
16585,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,Dijual Rumah Semi Furnish Siap Huni di Parakan Asri Batununggal,"Batununggal, Bandung",4,5,1,LT : 260 m²,LB : 240 m²
16586,Rp 14 Miliar,Cicilan: 53 Jutaan per bulan,Dijual Rumah Dan Ruang Usaha di Jl Lodaya,"Lengkong, Bandung",5,4,0,LT : 600 m²,LB : 357 m²
16587,"Rp 5,8 Miliar",Cicilan: 22 Jutaan per bulan,Dijual Rumah Lux Semii Furnish di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,4,0,LT : 285 m²,LB : 450 m²
16588,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Siap Huni di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,1,0,LT : 162 m²,LB : 115 m²
16589,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Baru Siap Huni di Batununggal,"Batununggal, Bandung",4,3,0,LT : 111 m²,LB : 160 m²
16590,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah Semi Furnish di Tatar Mayansunda Kbp,"Kota Baru Parahyangan, Bandung",2,1,0,LT : 126 m²,LB : 65 m²
16591,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Rumah Siap Huni di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 162 m²,LB : 120 m²
16592,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,"Rumah SHM di Cikawao Bandung, Bandung","Lengkong, Bandung",4,2,0,LT : 110 m²,LB : 150 m²
16593,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah 2 Lantai Bagus Furnished SHM di Komplek Graceland, Bandung","Antapani, Bandung",4,3,2,LT : 90 m²,LB : 115 m²
16594,Rp 17 Miliar,Cicilan: 65 Jutaan per bulan,Dijual Rumah Lux Siap Huni di Sutami Bandung,"Sukajadi, Bandung",5,3,4,LT : 822 m²,LB : 900 m²
16595,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Asri Komplek Jati Permai Inhoftank Kota Bandung,"Moch Toha, Bandung",3,2,1,LT : 97 m²,LB : 140 m²
16596,Rp 400 Juta,Cicilan: 1 Jutaan per bulan,Rumah Murah Minimalis Dekat Ikea Graha Indah  Padalarang,"Padalarang, Bandung",1,1,1,LT : 120 m²,LB : 80 m²
16597,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Bagus SHM di Soekarno Hatta, Bandung","Soekarno Hatta, Bandung",3,2,0,LT : 120 m²,LB : 136 m²
16598,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,Dijual Rumah Full Furnish Siap Huni di Setraduta,"Setra Duta, Bandung",4,3,0,LT : 120 m²,LB : 270 m²
16599,"Rp 5,37 Miliar",Cicilan: 20 Jutaan per bulan,Rumah Special Design Full Furnish di Tatar Wangsakerta Kbp,"Kota Baru Parahyangan, Bandung",3,3,0,LT : 245 m²,LB : 300 m²
16600,Rp 770 Juta,Cicilan: 2 Jutaan per bulan,Rumah Baru Komplek Taman Cibaduyut Indah Tci 1,"Cibaduyut, Bandung",2,1,1,LT : 60 m²,LB : 85 m²
16601,"Rp 4,95 Miliar",Cicilan: 19 Jutaan per bulan,Dijual Rumah Modern Minimalis Lux Sangat Siap Huni di Singgasana ,"Singgasana, Bandung",4,3,1,LT : 200 m²,LB : 300 m²
16602,"Rp 1,98 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Rumah Bagus Baru Renov di Tatar Banyaksumba Kbp,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 72 m²,LB : 86 m²
16603,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Siap Huni di Karasak Bandung,"Astanaanyar, Bandung",2,2,1,LT : 145 m²,LB : 110 m²
16604,Rp 585 Juta,Cicilan: 2 Jutaan per bulan,Rumah Panyileukan Polda Jabar Universitas Muhammadiyah Dan U I N,"panyileukan, Bandung",2,1,1,LT : 72 m²,LB : 45 m²
16605,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,"Dijual Rumah Full Furnish Siap Huni Di Istana Mekarwangi

","Mekar Wangi, Bandung",4,2,0,LT : 120 m²,LB : 170 m²
16606,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,"Dijual Rumah Full Furnish Siap Huni Di Istana Mekarwangi

","Mekar Wangi, Bandung",4,2,0,LT : 120 m²,LB : 170 m²
16607,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Bagus Siap Huni di Batununggal ,"Batununggal, Bandung",3,3,1,LT : 140 m²,LB : 113 m²
16608,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,Dijual Rumah Lux Furnish Siap Huni di Istana Mekarwangi,"Mekar Wangi, Bandung",5,4,2,LT : 400 m²,LB : 600 m²
16609,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Dijual Rumah Minimalis Full Furnished Fasilitas di Pasteur Bandung,"Pasteur, Bandung",3,3,3,LT : 202 m²,LB : 400 m²
16610,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Baru di Bali Garden City View,"Awiligar, Bandung",3,2,0,LT : 90 m²,LB : 108 m²
16611,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Rumah Siap Huni di Ngamprah Bandung Barat Dekat KBP,"Ngamprah, Bandung",4,6,0,LT : 210 m²,LB : 200 m²
16612,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,Dijual Rumah Lux Siap Huni Di Setra Duta Kencana ,"Setra Duta, Bandung",5,4,2,LT : 300 m²,LB : 450 m²
16613,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Singgasana,"Singgasana, Bandung",5,3,1,LT : 210 m²,LB : 267 m²
16614,Rp 11 Miliar,Cicilan: 42 Jutaan per bulan,Dijual Rumah Lux Semi Furnish di Sayap Riau,"Riau, Bandung",5,5,2,LT : 347 m²,LB : 320 m²
16615,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Cluster Siap Huni di Cigadung Dkt Awiligar Bandung Utara,"Cigadung, Bandung",4,3,1,LT : 225 m²,LB : 150 m²
16616,Rp 242 Juta,Cicilan: 929 Ribuan per bulan,"Rumah Murah, Dekat Universitas Telkom","Bojongsoang, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
16617,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Dijual Rumah Semi Furnish Siap Huni di Singgasana,"Singgasana, Bandung",4,3,0,LT : 202 m²,LB : 220 m²
16618,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah di Komplek Gegerkalong Permai,"Geger Kalong, Bandung",3,3,0,LT : 125 m²,LB : 160 m²
16619,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Cantik di Villa Bandung Indah,"Cileunyi, Bandung",4,3,0,LT : 240 m²,LB : 200 m²
16620,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Siap Huni di Tatar Jingganagara Kbp,"Kota Baru Parahyangan, Bandung",2,1,0,LT : 108 m²,LB : 70 m²
16621,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,Dijual Rumah Nyaman Asri Full Furnish di Tatar Tejakancana Kbp,"Kota Baru Parahyangan, Bandung",4,4,1,LT : 360 m²,LB : 350 m²
16622,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Termurah di Batununggal Cocok Untuk Investasi ,"Batununggal, Bandung",4,3,3,LT : 498 m²,LB : 170 m²
16623,"Rp 3,18 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Baru Cluster Genova 9X15 Type Premium Di Summarecon Bandung,"Summarecon Bandung, Bandung",4,3,2,LT : 132 m²,LB : 142 m²
16624,Rp 615 Juta,Cicilan: 2 Jutaan per bulan,Rumah Murah Di Cibiru Bandung Timur Harga 615 Juta Shm Baru,"Cibiru, Bandung",2,2,1,LT : 61 m²,LB : 65 m²
16625,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,"Hot Deal Sale Rumah Keren Bikin Betah Diarea Setra Sari, Bandung","Setra Sari, Bandung",5,6,4,LT : 49800 m²,LB : 30000 m²
